time,open,high,low,close,tick_volume,spread,real_volume
2025-05-15 15:31:00,3184.59,3184.64,3181.95,3182.99,80,14,0
2025-05-15 15:32:00,3182.78,3184.39,3181.65,3184.01,78,15,0
2025-05-15 15:33:00,3183.92,3187.1,3183.81,3185.93,82,13,0
2025-05-15 15:34:00,3185.62,3186.31,3184.52,3186.17,82,15,0
2025-05-15 15:35:00,3185.63,3187.18,3184.85,3185.67,89,15,0
2025-05-15 15:36:00,3185.49,3185.85,3184.52,3185.24,77,15,0
2025-05-15 15:37:00,3185.76,3185.94,3183.81,3183.83,70,14,0
2025-05-15 15:38:00,3183.68,3183.95,3182.77,3183.1,74,15,0
2025-05-15 15:39:00,3183.08,3183.63,3182.53,3182.55,77,15,0
2025-05-15 15:40:00,3182.52,3185.0,3182.52,3184.34,75,15,0
2025-05-15 15:41:00,3184.35,3184.45,3181.82,3182.66,75,15,0
2025-05-15 15:42:00,3182.72,3183.63,3182.32,3183.43,62,15,0
2025-05-15 15:43:00,3183.16,3183.43,3182.47,3183.06,56,15,0
2025-05-15 15:44:00,3182.91,3182.95,3181.45,3182.2,69,15,0
2025-05-15 15:45:00,3182.29,3183.61,3181.94,3183.61,75,5,0
2025-05-15 15:46:00,3183.63,3184.43,3181.74,3181.93,78,16,0
2025-05-15 15:47:00,3182.17,3184.41,3182.0,3182.0,81,16,0
2025-05-15 15:48:00,3181.88,3182.55,3180.97,3182.3,80,16,0
2025-05-15 15:49:00,3182.25,3182.29,3180.1,3181.26,81,15,0
2025-05-15 15:50:00,3181.32,3181.93,3180.63,3181.28,82,15,0
2025-05-15 15:51:00,3181.38,3183.57,3181.1,3183.23,78,15,0
2025-05-15 15:52:00,3183.14,3186.74,3183.14,3186.74,80,15,0
2025-05-15 15:53:00,3186.82,3187.53,3186.41,3187.48,79,6,0
2025-05-15 15:54:00,3188.22,3189.67,3187.66,3188.46,94,15,0
2025-05-15 15:55:00,3188.54,3189.01,3186.64,3186.64,84,15,0
2025-05-15 15:56:00,3186.84,3187.64,3186.05,3186.47,77,15,0
2025-05-15 15:57:00,3186.49,3188.03,3186.47,3187.11,78,15,0
2025-05-15 15:58:00,3187.13,3188.87,3186.7,3187.92,85,15,0
2025-05-15 15:59:00,3188.09,3189.84,3187.93,3188.87,89,15,0
2025-05-15 16:00:00,3189.18,3189.34,3185.58,3185.72,95,15,0
2025-05-15 16:01:00,3185.65,3189.21,3185.3,3187.64,94,15,0
2025-05-15 16:02:00,3187.83,3189.37,3186.98,3188.8,88,15,0
2025-05-15 16:03:00,3188.76,3190.46,3187.97,3190.02,87,15,0
2025-05-15 16:04:00,3190.03,3190.95,3189.16,3190.27,82,15,0
2025-05-15 16:05:00,3190.46,3190.79,3189.16,3189.16,91,15,0
2025-05-15 16:06:00,3189.23,3190.66,3187.48,3190.47,85,13,0
2025-05-15 16:07:00,3190.7,3191.79,3189.84,3190.43,87,15,0
2025-05-15 16:08:00,3190.51,3191.52,3190.19,3190.59,82,15,0
2025-05-15 16:09:00,3190.5,3194.43,3190.05,3194.18,84,15,0
2025-05-15 16:10:00,3194.15,3194.16,3192.12,3192.18,87,15,0
2025-05-15 16:11:00,3192.17,3192.17,3188.7,3189.83,84,15,0
2025-05-15 16:12:00,3190.06,3191.5,3189.77,3191.08,76,15,0
2025-05-15 16:13:00,3191.12,3193.84,3191.12,3193.49,77,15,0
2025-05-15 16:14:00,3193.49,3195.95,3193.18,3195.05,86,15,0
2025-05-15 16:15:00,3195.26,3199.38,3194.7,3197.72,96,14,0
2025-05-15 16:16:00,3197.72,3198.54,3196.83,3198.54,89,15,0
2025-05-15 16:17:00,3198.54,3199.61,3196.29,3197.29,93,5,0
2025-05-15 16:18:00,3197.16,3197.16,3195.82,3196.09,88,15,0
2025-05-15 16:19:00,3196.01,3196.74,3195.09,3195.2,79,15,0
2025-05-15 16:20:00,3195.26,3196.37,3195.02,3196.0,76,15,0
2025-05-15 16:21:00,3196.04,3196.37,3195.08,3195.42,80,15,0
2025-05-15 16:22:00,3195.19,3197.23,3195.07,3196.57,91,15,0
2025-05-15 16:23:00,3196.43,3196.85,3195.73,3196.68,88,15,0
2025-05-15 16:24:00,3196.51,3196.97,3195.97,3196.39,78,15,0
2025-05-15 16:25:00,3196.37,3196.6,3194.51,3195.03,85,15,0
2025-05-15 16:26:00,3194.84,3196.04,3194.3,3195.74,74,15,0
2025-05-15 16:27:00,3195.77,3195.83,3194.26,3194.28,71,15,0
2025-05-15 16:28:00,3194.27,3194.27,3193.08,3193.35,79,13,0
2025-05-15 16:29:00,3193.22,3193.22,3191.89,3192.11,80,15,0
2025-05-15 16:30:00,3191.91,3194.04,3191.16,3192.05,88,5,0
2025-05-15 16:31:00,3191.82,3193.75,3190.07,3193.06,91,15,0
2025-05-15 16:32:00,3192.74,3192.74,3190.18,3190.82,82,10,0
2025-05-15 16:33:00,3190.86,3191.3,3189.35,3191.07,86,15,0
2025-05-15 16:34:00,3190.65,3192.99,3190.64,3192.39,83,15,0
2025-05-15 16:35:00,3192.09,3193.25,3189.62,3189.62,87,15,0
2025-05-15 16:36:00,3189.62,3192.3,3189.62,3192.3,87,15,0
2025-05-15 16:37:00,3192.29,3193.1,3190.18,3192.24,91,15,0
2025-05-15 16:38:00,3192.61,3195.85,3192.61,3194.51,88,15,0
2025-05-15 16:39:00,3194.55,3196.49,3193.54,3196.49,86,15,0
2025-05-15 16:40:00,3196.39,3196.8,3194.34,3194.84,90,15,0
2025-05-15 16:41:00,3194.54,3195.26,3193.55,3193.98,91,15,0
2025-05-15 16:42:00,3194.28,3194.64,3192.73,3194.17,88,15,0
2025-05-15 16:43:00,3194.13,3195.52,3192.85,3192.85,89,15,0
2025-05-15 16:44:00,3193.07,3193.07,3190.87,3190.87,92,15,0
2025-05-15 16:45:00,3190.66,3190.66,3187.96,3188.87,91,15,0
2025-05-15 16:46:00,3189.54,3190.44,3188.49,3189.91,85,15,0
2025-05-15 16:47:00,3190.02,3191.31,3189.44,3190.69,87,15,0
2025-05-15 16:48:00,3190.48,3192.35,3190.21,3191.6,91,15,0
2025-05-15 16:49:00,3191.28,3192.93,3190.96,3191.23,86,15,0
2025-05-15 16:50:00,3191.53,3193.74,3190.99,3192.48,84,6,0
2025-05-15 16:51:00,3192.45,3194.04,3192.45,3192.69,83,14,0
2025-05-15 16:52:00,3192.46,3193.19,3191.48,3192.11,87,15,0
2025-05-15 16:53:00,3192.0,3194.54,3192.0,3193.52,80,15,0
2025-05-15 16:54:00,3193.5,3194.01,3192.49,3193.48,79,15,0
2025-05-15 16:55:00,3194.0,3194.01,3192.91,3192.96,85,15,0
2025-05-15 16:56:00,3193.23,3194.15,3192.61,3194.04,80,15,0
2025-05-15 16:57:00,3193.86,3195.96,3193.16,3194.12,87,15,0
2025-05-15 16:58:00,3194.12,3194.12,3192.49,3192.77,80,15,0
2025-05-15 16:59:00,3192.3,3193.41,3192.03,3192.43,76,15,0
2025-05-15 17:00:00,3192.17,3193.75,3192.04,3192.36,82,15,0
2025-05-15 17:01:00,3192.42,3192.8,3191.38,3191.73,77,15,0
2025-05-15 17:02:00,3191.59,3193.79,3191.25,3193.02,79,15,0
2025-05-15 17:03:00,3192.89,3193.04,3190.72,3191.9,82,16,0
2025-05-15 17:04:00,3191.84,3192.29,3190.57,3190.57,80,13,0
2025-05-15 17:05:00,3190.52,3193.62,3190.52,3193.39,80,15,0
2025-05-15 17:06:00,3193.45,3195.99,3193.45,3195.25,92,15,0
2025-05-15 17:07:00,3195.25,3199.6,3195.21,3199.52,88,15,0
2025-05-15 17:08:00,3199.56,3199.78,3197.98,3198.44,90,15,0
2025-05-15 17:09:00,3198.61,3199.79,3198.3,3198.54,88,15,0
2025-05-15 17:10:00,3198.2,3205.52,3198.2,3205.52,98,15,0
2025-05-15 17:11:00,3205.7,3206.45,3204.09,3204.29,95,16,0
2025-05-15 17:12:00,3204.18,3205.3,3204.14,3204.57,94,16,0
2025-05-15 17:13:00,3204.52,3205.29,3203.86,3204.18,83,15,0
2025-05-15 17:14:00,3204.07,3204.07,3202.3,3203.29,84,15,0
2025-05-15 17:15:00,3203.0,3204.15,3202.92,3203.07,87,15,0
2025-05-15 17:16:00,3202.91,3203.75,3202.31,3202.72,81,15,0
2025-05-15 17:17:00,3202.64,3203.93,3202.46,3203.0,78,15,0
2025-05-15 17:18:00,3202.99,3203.85,3201.96,3202.41,79,15,0
2025-05-15 17:19:00,3202.12,3203.27,3201.52,3203.07,84,15,0
2025-05-15 17:20:00,3203.07,3203.46,3202.27,3202.94,75,15,0
2025-05-15 17:21:00,3203.17,3206.71,3203.17,3206.33,94,15,0
2025-05-15 17:22:00,3206.4,3206.5,3204.46,3205.49,83,15,0
2025-05-15 17:23:00,3205.67,3207.15,3205.67,3206.35,94,15,0
2025-05-15 17:24:00,3206.36,3206.84,3205.6,3206.41,81,16,0
2025-05-15 17:25:00,3206.42,3206.88,3205.11,3205.46,83,15,0
2025-05-15 17:26:00,3205.47,3205.91,3202.66,3202.96,89,15,0
2025-05-15 17:27:00,3202.73,3202.83,3201.39,3201.39,90,15,0
2025-05-15 17:28:00,3201.36,3204.08,3201.36,3203.64,90,13,0
2025-05-15 17:29:00,3203.21,3206.03,3203.21,3206.03,80,15,0
2025-05-15 17:30:00,3205.87,3206.05,3203.78,3204.22,84,15,0
2025-05-15 17:31:00,3204.35,3204.79,3203.02,3203.22,78,15,0
2025-05-15 17:32:00,3203.51,3203.51,3201.83,3202.1,87,15,0
2025-05-15 17:33:00,3202.15,3203.61,3201.65,3202.18,72,15,0
2025-05-15 17:34:00,3202.29,3202.89,3201.76,3202.32,71,15,0
2025-05-15 17:35:00,3202.37,3202.6,3199.89,3200.31,76,13,0
2025-05-15 17:36:00,3200.13,3200.56,3198.14,3198.33,80,17,0
2025-05-15 17:37:00,3198.47,3199.17,3197.85,3198.67,86,16,0
2025-05-15 17:38:00,3198.7,3200.92,3198.7,3200.39,77,16,0
2025-05-15 17:39:00,3200.69,3202.09,3200.04,3201.91,86,15,0
2025-05-15 17:40:00,3201.84,3203.06,3201.84,3202.71,82,15,0
2025-05-15 17:41:00,3202.7,3203.76,3201.15,3203.76,82,17,0
2025-05-15 17:42:00,3203.65,3203.95,3201.29,3201.42,83,16,0
2025-05-15 17:43:00,3201.45,3201.88,3200.15,3200.85,78,17,0
2025-05-15 17:44:00,3200.95,3201.21,3199.53,3200.51,80,16,0
2025-05-15 17:45:00,3201.41,3201.63,3200.39,3201.07,74,16,0
2025-05-15 17:46:00,3201.14,3201.43,3200.18,3200.84,80,16,0
2025-05-15 17:47:00,3200.85,3203.93,3200.7,3203.89,77,15,0
2025-05-15 17:48:00,3203.93,3204.55,3202.55,3203.33,84,15,0
2025-05-15 17:49:00,3203.24,3204.59,3202.86,3203.92,87,17,0
2025-05-15 17:50:00,3203.82,3204.62,3203.42,3203.51,87,18,0
2025-05-15 17:51:00,3203.53,3203.95,3201.41,3203.95,92,19,0
2025-05-15 17:52:00,3203.97,3204.37,3201.38,3201.73,87,17,0
2025-05-15 17:53:00,3201.76,3202.54,3201.55,3201.83,71,17,0
2025-05-15 17:54:00,3201.86,3202.07,3200.86,3201.46,70,17,0
2025-05-15 17:55:00,3201.47,3202.16,3200.91,3202.16,77,17,0
2025-05-15 17:56:00,3202.17,3203.25,3200.89,3203.02,73,16,0
2025-05-15 17:57:00,3203.34,3204.58,3203.3,3204.38,77,16,0
2025-05-15 17:58:00,3204.25,3204.89,3204.25,3204.88,75,16,0
2025-05-15 17:59:00,3204.87,3205.37,3204.37,3205.26,82,15,0
2025-05-15 18:00:00,3205.32,3206.06,3205.02,3205.82,82,15,0
2025-05-15 18:01:00,3205.89,3206.61,3204.66,3204.77,88,15,0
2025-05-15 18:02:00,3204.69,3206.59,3204.61,3205.92,85,15,0
2025-05-15 18:03:00,3205.94,3206.61,3205.27,3206.0,70,15,0
2025-05-15 18:04:00,3205.98,3206.21,3204.85,3206.21,75,15,0
2025-05-15 18:05:00,3206.41,3208.74,3206.23,3208.6,94,15,0
2025-05-15 18:06:00,3208.45,3208.89,3207.7,3208.24,87,8,0
2025-05-15 18:07:00,3208.38,3209.8,3208.35,3209.66,86,15,0
2025-05-15 18:08:00,3209.8,3209.8,3208.49,3208.49,74,16,0
2025-05-15 18:09:00,3208.5,3210.75,3208.46,3210.17,82,12,0
2025-05-15 18:10:00,3210.11,3210.97,3210.06,3210.59,77,10,0
2025-05-15 18:11:00,3210.59,3211.55,3210.08,3210.14,90,15,0
2025-05-15 18:12:00,3210.12,3210.12,3208.5,3208.93,82,16,0
2025-05-15 18:13:00,3208.9,3209.41,3208.39,3209.13,71,16,0
2025-05-15 18:14:00,3209.15,3209.7,3209.15,3209.42,79,15,0
2025-05-15 18:15:00,3209.34,3210.06,3208.83,3209.86,88,15,0
2025-05-15 18:16:00,3209.79,3210.89,3208.55,3210.75,76,15,0
2025-05-15 18:17:00,3210.8,3213.08,3210.52,3212.11,90,13,0
2025-05-15 18:18:00,3212.11,3212.67,3211.32,3212.46,67,15,0
2025-05-15 18:19:00,3212.37,3212.89,3211.63,3212.23,76,15,0
2025-05-15 18:20:00,3212.33,3212.33,3211.0,3211.29,76,15,0
2025-05-15 18:21:00,3211.25,3212.08,3210.13,3211.83,84,15,0
2025-05-15 18:22:00,3211.83,3214.07,3211.45,3213.29,84,7,0
2025-05-15 18:23:00,3213.22,3213.75,3213.04,3213.15,69,15,0
2025-05-15 18:24:00,3213.14,3214.2,3213.14,3214.02,67,15,0
2025-05-15 18:25:00,3214.22,3216.03,3214.22,3215.49,91,15,0
2025-05-15 18:26:00,3215.66,3216.69,3215.61,3215.84,86,15,0
2025-05-15 18:27:00,3216.03,3216.47,3215.01,3215.07,73,15,0
2025-05-15 18:28:00,3215.15,3215.75,3214.4,3215.44,75,15,0
2025-05-15 18:29:00,3215.59,3216.59,3215.46,3216.15,73,15,0
2025-05-15 18:30:00,3216.18,3216.4,3214.04,3214.04,82,5,0
2025-05-15 18:31:00,3213.97,3214.53,3213.01,3214.23,86,6,0
2025-05-15 18:32:00,3214.5,3214.77,3213.05,3213.29,80,5,0
2025-05-15 18:33:00,3213.29,3213.29,3212.39,3212.83,72,15,0
2025-05-15 18:34:00,3212.84,3213.75,3212.6,3213.37,63,15,0
2025-05-15 18:35:00,3213.29,3214.55,3212.58,3212.8,76,15,0
2025-05-15 18:36:00,3212.81,3215.45,3212.81,3215.25,75,15,0
2025-05-15 18:37:00,3215.31,3216.06,3215.09,3215.81,78,15,0
2025-05-15 18:38:00,3215.56,3216.34,3215.14,3215.81,67,15,0
2025-05-15 18:39:00,3215.8,3217.0,3215.77,3216.93,68,15,0
2025-05-15 18:40:00,3217.15,3217.44,3215.36,3216.34,82,15,0
2025-05-15 18:41:00,3216.21,3216.58,3215.67,3215.83,67,15,0
2025-05-15 18:42:00,3215.77,3216.9,3215.65,3216.45,63,15,0
2025-05-15 18:43:00,3216.44,3216.68,3215.33,3215.44,57,15,0
2025-05-15 18:44:00,3215.16,3215.49,3213.45,3213.45,78,15,0
2025-05-15 18:45:00,3213.7,3215.05,3213.65,3214.84,74,15,0
2025-05-15 18:46:00,3214.95,3216.24,3214.95,3215.68,69,15,0
2025-05-15 18:47:00,3215.65,3216.24,3215.63,3215.99,68,15,0
2025-05-15 18:48:00,3216.05,3216.05,3214.87,3215.43,66,15,0
2025-05-15 18:49:00,3215.28,3215.49,3214.27,3214.62,71,15,0
2025-05-15 18:50:00,3214.74,3216.73,3214.69,3216.71,57,9,0
2025-05-15 18:51:00,3216.7,3216.7,3215.37,3215.57,69,15,0
2025-05-15 18:52:00,3215.52,3216.19,3215.13,3215.61,68,15,0
2025-05-15 18:53:00,3215.85,3217.21,3215.54,3217.02,70,15,0
2025-05-15 18:54:00,3217.07,3218.21,3216.71,3216.71,81,15,0
2025-05-15 18:55:00,3216.05,3216.25,3215.55,3215.74,70,15,0
2025-05-15 18:56:00,3215.85,3216.49,3215.85,3216.49,65,15,0
2025-05-15 18:57:00,3216.5,3218.27,3216.35,3218.27,73,15,0
2025-05-15 18:58:00,3218.23,3219.29,3218.23,3218.98,78,15,0
2025-05-15 18:59:00,3219.08,3219.97,3219.01,3219.75,78,15,0
2025-05-15 19:00:00,3219.76,3219.77,3218.82,3219.29,76,15,0
2025-05-15 19:01:00,3219.24,3219.45,3218.72,3219.26,67,15,0
2025-05-15 19:02:00,3219.45,3219.45,3218.63,3219.01,65,15,0
2025-05-15 19:03:00,3218.94,3219.53,3218.25,3218.46,66,15,0
2025-05-15 19:04:00,3218.29,3218.65,3217.58,3217.86,62,15,0
2025-05-15 19:05:00,3217.85,3218.89,3217.28,3218.89,66,15,0
2025-05-15 19:06:00,3218.9,3219.13,3218.55,3218.85,59,15,0
2025-05-15 19:07:00,3218.82,3218.82,3218.06,3218.44,52,15,0
2025-05-15 19:08:00,3218.41,3218.62,3218.03,3218.03,59,15,0
2025-05-15 19:09:00,3218.04,3218.19,3217.03,3217.06,68,15,0
2025-05-15 19:10:00,3217.08,3217.58,3216.85,3217.22,64,15,0
2025-05-15 19:11:00,3217.34,3217.64,3216.6,3216.77,71,15,0
2025-05-15 19:12:00,3216.78,3217.38,3216.39,3216.78,67,15,0
2025-05-15 19:13:00,3216.79,3216.79,3216.0,3216.52,68,15,0
2025-05-15 19:14:00,3216.47,3216.91,3215.9,3216.91,62,15,0
2025-05-15 19:15:00,3216.89,3217.61,3216.89,3217.43,63,15,0
2025-05-15 19:16:00,3217.44,3218.96,3217.44,3218.96,72,15,0
2025-05-15 19:17:00,3218.98,3219.8,3218.54,3219.68,61,16,0
2025-05-15 19:18:00,3219.76,3220.14,3219.39,3219.44,71,15,0
2025-05-15 19:19:00,3219.47,3220.62,3219.07,3219.95,58,15,0
2025-05-15 19:20:00,3219.94,3221.2,3219.94,3220.49,65,15,0
2025-05-15 19:21:00,3220.46,3221.18,3220.16,3220.37,66,11,0
2025-05-15 19:22:00,3220.39,3220.39,3219.8,3219.92,69,15,0
2025-05-15 19:23:00,3219.91,3220.26,3219.44,3219.44,62,15,0
2025-05-15 19:24:00,3219.44,3220.02,3218.98,3219.77,56,15,0
2025-05-15 19:25:00,3219.7,3220.51,3219.56,3219.71,63,15,0
2025-05-15 19:26:00,3219.79,3220.01,3219.14,3219.14,58,15,0
2025-05-15 19:27:00,3219.03,3219.58,3218.88,3219.34,53,15,0
2025-05-15 19:28:00,3219.36,3220.11,3219.05,3219.57,58,15,0
2025-05-15 19:29:00,3219.63,3219.63,3218.76,3218.99,66,15,0
2025-05-15 19:30:00,3219.04,3219.75,3218.78,3219.48,65,15,0
2025-05-15 19:31:00,3219.49,3220.15,3218.74,3219.16,65,15,0
2025-05-15 19:32:00,3219.15,3221.76,3219.14,3221.45,67,15,0
2025-05-15 19:33:00,3221.39,3221.45,3219.87,3219.9,68,15,0
2025-05-15 19:34:00,3219.84,3220.3,3219.37,3220.25,56,15,0
2025-05-15 19:35:00,3220.43,3220.74,3219.82,3220.74,61,15,0
2025-05-15 19:36:00,3220.74,3221.08,3220.15,3220.42,58,15,0
2025-05-15 19:37:00,3220.42,3220.65,3219.37,3220.59,66,15,0
2025-05-15 19:38:00,3220.54,3221.57,3220.54,3221.57,57,15,0
2025-05-15 19:39:00,3221.57,3221.57,3221.06,3221.44,54,15,0
2025-05-15 19:40:00,3221.29,3222.52,3221.24,3222.43,68,15,0
2025-05-15 19:41:00,3222.43,3222.43,3221.82,3221.99,59,15,0
2025-05-15 19:42:00,3221.98,3222.16,3220.9,3220.9,68,15,0
2025-05-15 19:43:00,3220.96,3221.3,3220.86,3221.12,63,15,0
2025-05-15 19:44:00,3221.12,3222.43,3221.12,3221.68,65,15,0
2025-05-15 19:45:00,3221.67,3222.01,3221.08,3221.9,62,14,0
2025-05-15 19:46:00,3221.9,3222.1,3221.36,3221.36,53,15,0
2025-05-15 19:47:00,3221.36,3221.67,3219.79,3220.19,66,15,0
2025-05-15 19:48:00,3220.17,3220.28,3219.65,3219.75,63,15,0
2025-05-15 19:49:00,3219.79,3220.58,3219.72,3220.44,59,15,0
2025-05-15 19:50:00,3220.6,3221.22,3220.54,3220.89,62,15,0
2025-05-15 19:51:00,3220.7,3221.51,3219.95,3221.51,59,14,0
2025-05-15 19:52:00,3221.47,3221.71,3221.16,3221.33,62,15,0
2025-05-15 19:53:00,3221.33,3222.22,3221.22,3221.93,57,15,0
2025-05-15 19:54:00,3221.94,3222.28,3221.73,3221.83,67,15,0
2025-05-15 19:55:00,3221.82,3222.3,3221.62,3221.84,66,15,0
2025-05-15 19:56:00,3221.92,3221.95,3220.3,3220.3,61,15,0
2025-05-15 19:57:00,3220.14,3220.8,3219.67,3220.66,64,15,0
2025-05-15 19:58:00,3220.64,3221.68,3220.51,3221.35,64,15,0
2025-05-15 19:59:00,3221.3,3222.63,3221.29,3222.4,66,15,0
2025-05-15 20:00:00,3222.48,3224.27,3222.42,3222.76,82,5,0
2025-05-15 20:01:00,3222.74,3224.53,3222.74,3224.3,61,14,0
2025-05-15 20:02:00,3224.33,3224.54,3223.9,3224.4,73,15,0
2025-05-15 20:03:00,3224.35,3224.75,3223.77,3224.5,68,15,0
2025-05-15 20:04:00,3224.6,3225.85,3224.59,3225.82,75,15,0
2025-05-15 20:05:00,3225.9,3226.59,3225.47,3226.59,72,11,0
2025-05-15 20:06:00,3226.57,3229.06,3226.2,3229.06,81,15,0
2025-05-15 20:07:00,3228.98,3229.02,3227.82,3227.85,79,15,0
2025-05-15 20:08:00,3227.85,3228.46,3227.2,3227.36,73,15,0
2025-05-15 20:09:00,3227.45,3228.42,3227.38,3227.59,72,15,0
2025-05-15 20:10:00,3227.48,3227.52,3226.28,3226.79,65,15,0
2025-05-15 20:11:00,3226.8,3226.8,3225.96,3226.55,61,15,0
2025-05-15 20:12:00,3226.53,3226.65,3225.13,3225.23,68,15,0
2025-05-15 20:13:00,3225.25,3225.47,3224.81,3225.42,80,15,0
2025-05-15 20:14:00,3225.18,3225.44,3224.64,3225.41,70,15,0
2025-05-15 20:15:00,3225.47,3225.47,3224.42,3224.44,51,15,0
2025-05-15 20:16:00,3224.58,3224.87,3224.26,3224.68,59,16,0
2025-05-15 20:17:00,3224.67,3224.97,3223.87,3224.93,48,15,0
2025-05-15 20:18:00,3224.95,3226.08,3224.75,3226.07,60,15,0
2025-05-15 20:19:00,3226.01,3226.27,3225.34,3225.82,76,15,0
2025-05-15 20:20:00,3225.85,3226.34,3225.44,3226.17,69,15,0
2025-05-15 20:21:00,3226.12,3226.12,3224.89,3225.14,65,15,0
2025-05-15 20:22:00,3225.32,3225.76,3225.28,3225.44,61,15,0
2025-05-15 20:23:00,3225.48,3225.88,3224.79,3225.53,67,15,0
2025-05-15 20:24:00,3225.51,3225.51,3223.9,3224.21,70,15,0
2025-05-15 20:25:00,3224.19,3224.19,3223.29,3223.72,63,15,0
2025-05-15 20:26:00,3223.72,3223.82,3223.07,3223.19,67,6,0
2025-05-15 20:27:00,3223.22,3223.66,3223.05,3223.18,61,15,0
2025-05-15 20:28:00,3223.41,3223.61,3222.76,3223.0,68,15,0
2025-05-15 20:29:00,3223.08,3223.53,3222.97,3223.19,77,7,0
2025-05-15 20:30:00,3223.27,3223.68,3222.42,3222.56,74,15,0
2025-05-15 20:31:00,3222.58,3222.58,3220.11,3220.28,83,15,0
2025-05-15 20:32:00,3220.32,3221.09,3220.19,3220.22,68,15,0
2025-05-15 20:33:00,3220.27,3220.27,3218.71,3218.79,76,15,0
2025-05-15 20:34:00,3219.03,3221.55,3219.02,3221.35,73,15,0
2025-05-15 20:35:00,3221.3,3222.18,3221.19,3221.45,72,15,0
2025-05-15 20:36:00,3221.41,3221.41,3219.44,3219.48,79,15,0
2025-05-15 20:37:00,3219.46,3220.74,3219.46,3220.04,61,15,0
2025-05-15 20:38:00,3220.03,3220.28,3219.63,3220.04,46,15,0
2025-05-15 20:39:00,3220.03,3220.09,3219.24,3219.84,57,15,0
2025-05-15 20:40:00,3219.86,3220.04,3218.99,3219.13,71,15,0
2025-05-15 20:41:00,3219.01,3219.03,3217.3,3217.41,64,15,0
2025-05-15 20:42:00,3217.3,3217.68,3216.93,3217.46,69,15,0
2025-05-15 20:43:00,3217.57,3217.91,3216.5,3217.2,63,15,0
2025-05-15 20:44:00,3217.26,3217.57,3216.92,3217.25,62,15,0
2025-05-15 20:45:00,3217.25,3217.98,3216.71,3217.03,57,15,0
2025-05-15 20:46:00,3217.0,3218.31,3216.93,3218.14,65,15,0
2025-05-15 20:47:00,3218.18,3219.05,3218.05,3219.05,63,16,0
2025-05-15 20:48:00,3218.85,3218.9,3217.53,3218.32,73,15,0
2025-05-15 20:49:00,3218.32,3219.3,3218.29,3219.02,65,15,0
2025-05-15 20:50:00,3219.01,3219.07,3218.33,3218.67,54,15,0
2025-05-15 20:51:00,3218.65,3219.56,3218.41,3219.13,58,15,0
2025-05-15 20:52:00,3219.11,3219.6,3219.03,3219.41,56,15,0
2025-05-15 20:53:00,3219.42,3220.58,3219.42,3220.58,60,15,0
2025-05-15 20:54:00,3220.56,3222.19,3220.56,3221.87,73,15,0
2025-05-15 20:55:00,3221.81,3222.72,3221.79,3222.46,64,15,0
2025-05-15 20:56:00,3222.46,3222.77,3220.99,3221.12,73,15,0
2025-05-15 20:57:00,3221.14,3221.85,3220.96,3221.83,57,15,0
2025-05-15 20:58:00,3221.75,3221.75,3220.99,3221.43,57,15,0
2025-05-15 20:59:00,3221.35,3221.99,3220.96,3221.17,66,15,0
2025-05-15 21:00:00,3221.15,3221.88,3219.89,3219.94,64,15,0
2025-05-15 21:01:00,3219.93,3221.43,3219.93,3221.03,57,15,0
2025-05-15 21:02:00,3221.13,3221.34,3220.46,3221.34,60,15,0
2025-05-15 21:03:00,3221.48,3222.3,3221.29,3222.28,66,15,0
2025-05-15 21:04:00,3221.81,3222.66,3221.69,3222.43,61,15,0
2025-05-15 21:05:00,3222.36,3223.41,3221.92,3223.37,69,15,0
2025-05-15 21:06:00,3223.35,3223.35,3221.77,3222.68,69,15,0
2025-05-15 21:07:00,3222.67,3222.89,3222.29,3222.34,55,15,0
2025-05-15 21:08:00,3222.45,3222.89,3222.21,3222.76,54,15,0
2025-05-15 21:09:00,3222.69,3223.86,3222.68,3223.4,60,15,0
2025-05-15 21:10:00,3223.23,3224.06,3223.16,3224.05,68,15,0
2025-05-15 21:11:00,3224.07,3224.45,3223.63,3223.89,66,13,0
2025-05-15 21:12:00,3223.89,3223.98,3223.17,3223.98,55,15,0
2025-05-15 21:13:00,3223.61,3224.18,3223.4,3223.4,67,15,0
2025-05-15 21:14:00,3223.41,3224.69,3223.41,3224.69,54,15,0
2025-05-15 21:15:00,3224.68,3225.96,3224.67,3225.86,62,15,0
2025-05-15 21:16:00,3225.75,3225.81,3225.29,3225.33,64,16,0
2025-05-15 21:17:00,3225.26,3225.71,3224.43,3225.18,64,16,0
2025-05-15 21:18:00,3225.15,3225.19,3223.83,3223.83,67,16,0
2025-05-15 21:19:00,3223.83,3224.47,3223.72,3224.24,66,16,0
2025-05-15 21:20:00,3224.2,3224.96,3223.9,3224.89,58,16,0
2025-05-15 21:21:00,3224.96,3224.99,3223.51,3223.59,59,16,0
2025-05-15 21:22:00,3223.6,3224.65,3223.49,3223.49,67,15,0
2025-05-15 21:23:00,3223.44,3224.28,3223.14,3224.21,63,16,0
2025-05-15 21:24:00,3224.3,3224.3,3223.25,3223.25,52,16,0
2025-05-15 21:25:00,3223.36,3223.71,3222.78,3223.0,59,16,0
2025-05-15 21:26:00,3223.13,3223.42,3222.59,3222.66,52,16,0
2025-05-15 21:27:00,3222.65,3222.65,3222.31,3222.44,65,16,0
2025-05-15 21:28:00,3222.47,3222.6,3221.92,3222.01,63,16,0
